rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
158,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000119,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-19 to 2026-01-19 across 1 source(s). Representative sources: How Russian Military Logistics Sustains Frontline Combat - Военное дело,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-01-19,2026-01-19,Военное дело,https://news.google.com/rss/articles/CBMingFBVV95cUxOZ0N5N21iTTMxQ21aVEJ3Tkh4UXowY2E2c2NmRk13UEloY3ZxeXF2S19oenBwNTJ2NU5UTnloUWRIdXJCYW5aanBaVnE4dnpqREVYVW81MUFtUTZCcnRiaVhybktqWUtlNXBGMFZyTC1qYjZja1JicnVUNl9rb1FQWHNrZTltLTljUE1TLXJQbkFLbU9DS2xzYXN5SFFPQQ?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
159,RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000120,UNKNOWN risk affects IT Operations,Technology,IT Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in IT Operations. Evidence window: 2026-01-19 to 2026-01-19 across 1 source(s). Representative sources: New Reports Reinforce Cyberattack’s Role in Maduro Capture Blackout - SecurityWeek,"UNKNOWN affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2026-01-19,2026-01-19,SecurityWeek,https://news.google.com/rss/articles/CBMinAFBVV95cUxNRXE4NzczM1lHY29GVHU3MUt2bk9jM3VKRE9JRGFFQzVSUTljdzQyMmNiVEhtWmU5WWR1bmNWVnNLcDlDakhuMFdVc1AycGRtb2ZjU0V0X1VMZzNDbEpIdTVsdkhtRTRMN1BDMVJHMzNFcWtTTzBSdHJaT1hxMjVLZkE0TXBPS0ZNUUtEU0dwbjV5QkFsSG9vXzFaeGvSAaIBQVVfeXFMT1VxTnZFUllrdnNQMHhkVTdQOS1Cb0xZSHRsX21MYWYwNmFGRjhJclNoOWxmYnJEY1JsaUtIdkZyT21wa2Q5NjBzNUNJZ1VCRVhtMHN6VVhXd0pOWGpZQ0dXQWJZNEhaZThCZXNjbmJIcE5LanZZcHBQNUpQLXNZNlRUeXBoXzRhMjJ1OTJ5ZTNxYWN0cl9tMmdkcHMzWHVpOXlR?oc=5,,,UNKNOWN affecting UNKNOWN in IT Operations.
160,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000123,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-21 to 2026-01-21 across 1 source(s). Representative sources: Shipping delay exposure and its structural cost for corporate decision makers - Logistics Middle East,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-01-21,2026-01-21,Logistics Middle East,https://news.google.com/rss/articles/CBMivwFBVV95cUxPNUU5bkxfdzZnRWN0NWdCeVViOGZGNjNaUjNqM2l0WVF0MTc1NFRyNFRJcGZVYWdhaWl6eEJ4R0JvZVhMaHlHUUFZbWJ6M3ZrX1ljUll6S252NlhBVm1qX2F2ejRCNld1SGZVQ1ZrNGI1QXYyQTJBQmNSdUdNRVNzWFFWWDJRQVFUZnVjXzBzcE1IZnVlZ3oyaXFNVzNCMFp6eFdFMmdTZnBycG93QlZCNDZNX0l5UnRpSXJHZGluUQ?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
161,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000124,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2026-01-25 to 2026-01-25 across 1 source(s). Representative sources: Sandworm’s DynoWiper Attack Targeting Polish Combined Heat and Power and Renewable Energy Management Systems: Incident Analysis and Lessons Learned - Rescana,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-01-25,2026-01-25,Rescana,https://news.google.com/rss/articles/CBMiyAFBVV95cUxObGJfeUtVOXBteXdRb3pnNmlqcE54T3JZV3ZnX3NvX1JWQmJzR1VWSVAzRU9xS3c4SmQ2d1dPaUtMZ0pIWEVILTgxNGxVeHg2b0stZGRfalZSVnpTdjI4X2dEd2JBZnlRSDZFY2R2Um8xWnU2bWtrcHRya3JTRHlPMmE1MFRtU3FyaFY1SGo3eFdKQ1VUcTFGdmZaa1JTSWFqWnRtd0NsdzZEeGhWbW5semFvWUozQi1WTlhzcXM2MzhvZGw4UEl4VA?oc=5,incident,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
162,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000125,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-01-29 to 2026-01-29 across 1 source(s). Representative sources: The 8 most innovative logistics companies using AI routing today - Transportation and Logistics International,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-01-29,2026-01-29,Transportation and Logistics International,https://news.google.com/rss/articles/CBMimgFBVV95cUxOc0htZzN3WllrWk40eFNvU3QtT1dEWjVZQUNNNWhlOTkyclg2RkxXNnJ1NS1HaXItdEZuUHVoT3dza3hPNUhoVW5EZjhvY3Z0X1lYNjdKRm96R1F2bzNyRXl4RWNzSFVvWVNQaUs0YnRHRkllcWZxRnhSY3lER2pjaGkxWXhISk1GYWRGLU9iZjZpSGNoSWdTVjVR?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
163,RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000126,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-01-29 to 2026-01-29 across 1 source(s). Representative sources: Wargames Keep Warning Us About Congested Logistics—It’s Time to Take Action - Modern War Institute -,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2026-01-29,2026-01-29,Modern War Institute -,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVVN3NVpBRXl1N3pHTkJhZUprUWZ2blZHMGtFb2ZqbEp6cjQ1cVZ3Q2xpTEN5bTgxdFJIY1hPMld5SFNYaEpVRjhpbVlqc2dNRFYwTHJIaG5jNjZ4QXJjMU9HOW1OT0o5YjR2T2J2R2R5Q3VZaTlQQUVRWlZ4SmdHektCV2ZoSTVUeTJmV25EYW5SMnQtUHRFanRhYmRnMmRUODAw?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
164,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000129,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2026-02-03 to 2026-02-03 across 1 source(s). Representative sources: DynoWiper Wiper Malware Launches Destructive Attacks On Energy Firms - cyberpress.org,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-02-03,2026-02-03,cyberpress.org,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBLazl5ZFdiMThPZHZvV3VTS1ZaZ3hWU2tPeWlIX1dtM2N0M3FGWGpUSTdBQlRIN000MDVRWDc0Ty1jZ3FnQlFjNnUzTVRiNkFrajl5RFA3akpxWVhJUkFEYg?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
165,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000131,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-02-06 to 2026-02-06 across 1 source(s). Representative sources: How Agentic AI Is Redefining Route Optimization in Last-Mile Delivery - Inbound Logistics,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-02-06,2026-02-06,Inbound Logistics,https://news.google.com/rss/articles/CBMisgFBVV95cUxPOHhKNnVabTlCLXZRRGx3dUNHUzZHYy1xVjIydzZKZHJDTm9OODVfZXJIS0JCTmo5NU5YSi00aTFIZ2dGcHg5YnVzaWpGUGZsZ2RwTmFncVZtQU9oUi0tOHNlOTJicFVEc05PZW1yMEtFR3ZMNGw4cS01ZXBlb25iT2FuUzg4VDc3RzJLUVk2VTJEakNJcnlFX2h2NVY2dXZyVEhPVmdZZVFQZDlhU0VGeUlR?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
166,RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000133,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-02-09 to 2026-02-09 across 1 source(s). Representative sources: Surajkund fair tragedy: Ride owner, equipment supplier arrested after ‘tsunami’ swing collapse kills cop; - The Times of India","UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-02-09,2026-02-09,The Times of India,https://news.google.com/rss/articles/CBMi8wFBVV95cUxNTDkxRUpsS1Q5Q3hraElwamZMZHRHY3RYR0ZjVE1CVG5xZ21vR2w0eWxDNVF0SS00V0VlRURaZTFSRGFQV1dib0h3dE9NMEltUWQ1ZjNyYTZPWWgwaXlIQi1oV0hUeDRSazFxaExxUE5DNTcyNWs0MHBRM0dabkFXX2s1SXFYVmF3YnZQbFlJblU0VGxIOWh6OWNaek9uc01zSXAxZXE2aDBYU0VyZWNIaUZpWnNiLTlwbGExajlwd1ZFQk9Za3JMMEMxc3A0ZVJLcFRteE5sbU1hTF92TEhIQ01oYWFjYmNwbndoNHBIeEtLX0nSAfgBQVVfeXFMTVVHMy1rUzZUWEJudDJQYWQ1cEVWOEthNC1FYXRoSUJpdWJUMlRYZC11MU1nN29yR1d2OG5qZHVnSEgwS2M5dWdOQlR4d05tenFNR0p3TWpfcWtmOXFoemVVdnp1SWtUNUxaWi15WmRMc3UtN2VCNHFKWjdVek1QOVM2Y196MDVaNXNIU0lVaElJc2tVYy1CdzlhOGpYWXhibk5qSUEtempCem45Y1BnV0xFOVppT003NGI5aHRncmQ4cHN2QkNaT21mZWJUYmxzNmMwZ09UdFpxb0M1VllJaTRjeEVzY0ZkNEJwOGdYMF9TNTh3TUdPaFM?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
167,RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000135,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-02-12 to 2026-02-12 across 1 source(s). Representative sources: Hong Kong's CK Hutchison Threatens Legal Action Over Panama Canal Ports - National Today,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2026-02-12,2026-02-12,National Today,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOc0JkSFFMNjlFR190NGdKTGwyYUxHdzE3ZzItQXBRVDNUT3dSNU9jMktIdHp0YUNVRTBURDJyTnMyOXc5X20tdTFuNnU1WnVucy1wb1ZlVlVva2l3YzJZa2lRd2hUZEdlclIxVlliWDZIeHgtMUhhTFVlTXI5SkJ3b2todE80MUkwblZsOHJRckJNcVpjR0Q2RWNaeFBkMkNfczhqa0VmUUdkcXJ0QndtN2RTa1lkRVJMUmpQNzRqdW4xNGpmVnd3YQ?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
168,RISK-UNKNOWN-ERP-D930965F,CL-000137,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,erp,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting erp in Order Processing. Evidence window: 2026-02-18 to 2026-02-18 across 1 source(s). Representative sources: 4 tips for CFOs leading ERP transitions - CFO Dive,"UNKNOWN affecting erp can disrupt Order Processing, causing operational delays and recovery complications.",1,2026-02-18,2026-02-18,CFO Dive,https://news.google.com/rss/articles/CBMifEFVX3lxTE45bEV3U0UtblBSenpHZWRpVDhfOFdBRzRGdHV4LU5nQUNXZENLVUhuTmF4cFZMNklNY1N6VjdWZTNkSEw4Y3hCQ1FJV01CV09pMF9jRzhhVkpHbUluck12SjNpZUVwQW9iWFJOaFdVcHRlU3BoUXo3X0Z2VTI?oc=5,,,UNKNOWN affecting erp in Order Processing.
169,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000138,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-02-18 to 2026-02-18 across 1 source(s). Representative sources: Top 15 Logistics AI Use Cases & Examples - AIMultiple,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-02-18,2026-02-18,AIMultiple,https://news.google.com/rss/articles/CBMiWEFVX3lxTE84VjRCd2Q2SHEwTW51VVEzVmdKTDhGaGE4czNjUUhTck5FOXhqaVFpYl8zWkxtZlZBMkFFbHlvaDNZMEZDcDBlRlp4OXBaVk5STC14aFhkdXQ?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
170,RISK-UNKNOWN-UNKNOWN-24798EA0,CL-000139,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Network Infrastructure. Evidence window: 2026-02-18 to 2026-02-18 across 1 source(s). Representative sources: Semtech Demonstrates AI Data Center Connectivity Expertise at DesignCon 2026 - Yahoo Finance,"UNKNOWN affecting UNKNOWN can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-02-18,2026-02-18,Yahoo Finance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNVldrSG16R3F4STdLbDRSUXlFc0JITFUtY2h5cEhJVWE3dUV1V3QwbmU1ekEtbEpaMTJQbjFHTDVfdGVKNzVBMEwzanQ4Z2VUc3dpRmtXOE05bmFvTlVyY2VnNnAtZUUxc2UzLXBFRzQxRTVQX3ctb3FteEhmOWVwZmN4RDhaX2dN?oc=5,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.
171,RISK-UNKNOWN-CLOUD-F385B540,CL-000140,UNKNOWN risk affects Cloud Infrastructure,Technology,Cloud Infrastructure,UNKNOWN,cloud,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting cloud in Cloud Infrastructure. Evidence window: 2026-02-20 to 2026-02-20 across 1 source(s). Representative sources: Amazon’s cloud ‘hit by two outages caused by AI tools last year’ - The Guardian,"UNKNOWN affecting cloud can disrupt Cloud Infrastructure, causing operational delays and recovery complications.",1,2026-02-20,2026-02-20,The Guardian,https://news.google.com/rss/articles/CBMipwFBVV95cUxPdlNsWkxOcFlvVWxpRlVTWlJEclh4R0VmNmtsaFczR3hKTW9qdThJYXNzdHFXVkpuUndnbEkyVV9yNzVGdEVabExvUnBxUEpQaUZBc01GdVQ2Z05hV2YxaDJQblo0RG9JeWFVekJRb1VUM1pVV1FUYndzU18taEVVU3FMUUFaT1VrYkhicXVVSGk0VVhYejFQUjdQTkJtSS05WWsxRGdBYw?oc=5,,,UNKNOWN affecting cloud in Cloud Infrastructure.
172,RISK-UNKNOWN-UNKNOWN-0C458AC6,CL-000143,UNKNOWN risk affects Compliance & Governance,Technology,Compliance & Governance,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Compliance & Governance. Evidence window: 2026-02-26 to 2026-02-26 across 1 source(s). Representative sources: How Ready Is Your Supply Chain for ESG Regulations? - Talking Logistics with Adrian Gonzalez,"UNKNOWN affecting UNKNOWN can disrupt Compliance & Governance, causing operational delays and recovery complications.",1,2026-02-26,2026-02-26,Talking Logistics with Adrian Gonzalez,https://news.google.com/rss/articles/CBMilgFBVV95cUxPNXMyd3FqQThGVXM3dWE2WEs5MUdBeFpDUHBKSW9jTXVFUWx4T2k3YzNoM1lNeDYyVjlUekRScmJCT0R1NkZjNVJpWmtNUmFKd2M5WUR6Uk5ael9NbTVDdU02cDNUX3JteHVJWTZ6X2RLZUtVSUVCVWlXRkM4NTVvU3Bac1BzYzVTZWw5NjZNZ3lBcFBnOEE?oc=5,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.
173,RISK-UNKNOWN-SYSTEMS-353BCDD3,CL-000146,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,systems,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting systems in Order Processing. Evidence window: 2026-03-01 to 2026-03-01 across 1 source(s). Representative sources: Pakistan’s Digitisation Drive Faces A Critical Test: Can Mission-Critical Systems Stay Resilient? - The Friday Times,"UNKNOWN affecting systems can disrupt Order Processing, causing operational delays and recovery complications.",1,2026-03-01,2026-03-01,The Friday Times,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNakpEY3ByQ1VVT0xkVllCYlhFWEozaFdQSm5PUDk5d3pFdWkyUWdSbjlZSmUtNEZrODRaZldaUUtTQ1UtSHpEczBiYVl2Y1BpR2tlZjFxd1pPNmtYaWxYNkdPbmROX25qTDVzYUtIWHlWMVc1Uy1TaFkxbU1YQjJ1TkRDU1VvUU5wWVNodWFXU3FQMEF2SnExUGV5RGMtOEVLQzZQdWtrWFJuemNzY1lDdnh3VW5XWTBqMnowNnNXU2U1eF9EcFBxQ0ZKdndyTkVGdHc?oc=5,,,UNKNOWN affecting systems in Order Processing.
174,RISK-UNKNOWN-UNKNOWN-FDF21798,CL-000150,UNKNOWN risk affects Transportation & Logistics,Technology,Transportation & Logistics,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Transportation & Logistics. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Operating a New Standard for Life-Saving Pharmaceutical Logistics - Fierce Pharma,"UNKNOWN affecting UNKNOWN can disrupt Transportation & Logistics, causing operational delays and recovery complications.",1,2026-03-02,2026-03-02,Fierce Pharma,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZkZST0NFeENMdXF6TzlnSmlkMUxPVm1VaTVDZmpGc0d5bXhzaXI0eVItOWVyeFVLdTdPREV1T3c4T0dUMUhCNnVEeXFMTjFIdUd0b1puRF8tOGhtYVZIU2F1RXNoakQzMXNTYVZWZEdVZ1k5U0lTNFpaTUZHQldwSzItRS1MbmJDdW51NHA3aldtcThIYzhEMGh2RFVoV0E?oc=5,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.
175,RISK-UNKNOWN-UNKNOWN-24798EA0,CL-000154,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Network Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Amazon says it could take at least a day to restore data centers hit by 'objects' in the UAE - Business Insider,"UNKNOWN affecting UNKNOWN can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-03-02,2026-03-02,Business Insider,https://news.google.com/rss/articles/CBMipgFBVV95cUxOR3F5OHF5SFlhUlUzZ0F6VXVHb0FJU0h2UENiMHloaEZBYTBvRDR6bF94UUl4aGpyM0hzN1RPeGxDY2RkTWJhYXJxX1pobFAtdHp0MkcxRXZlWGdYX3hUUlNaWWhYcU0wY04yZkhHZXpFUFMtLTB6ZEl5UUZNLTZkUEc5R3hxREg0WUFWcjFtSVJfSF9MdTQwR2hJOFNEbERTUlNkbDFB?oc=5,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.
176,RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000157,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Energy prices surge as tanker disruptions and facility shutdowns rattle global supply - AP News,"UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-03-02,2026-03-02,AP News,https://news.google.com/rss/articles/CBMilwFBVV95cUxOTzFqWFViSEVMWFl6aUh5Q1I2cnRMUTQ2UzBTVGljbmpJSmdJVGl0M0hiemtaTkdsVUNZTXNjSks1cnBRbHFsV1BHSmlTNVZwVjZDalk5NlAtd2ZMakRDUlZ0ZllZdldxQ1F5UUJYUFRxZ0tjV1RETi1mSU1pSHhMdFREVmhtWEptM3dINXo5ZEJoc1p1NE5R?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
177,RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000158,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: LNG supply disruption will be ‘immediate and immense’ - Lloyd's List,"UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-03-02,2026-03-02,Lloyd's List,https://news.google.com/rss/articles/CBMikgFBVV95cUxPeXF5SjQ5V0N4OWJ3ZFN5ZTJ4THJvV1MtMjNOQmlBXzZuQzUtNkhyWEN4dFUwX1lZOTcta3JNOG9Sc0ttMXVEb3lfMjBrTVM4RDRQQ2VZV2E3WGxsMkM1OTdQQkl1YjN0VTBlYnl0WXFMMWFaT3M0bFZOMjFieXV3T2NBTEpmc3NPRmZuVTFaMkVlUQ?oc=5,disruption,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
178,RISK-UNKNOWN-CLOUD-24D5C319,CL-000162,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,cloud,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting cloud in Network Infrastructure. Evidence window: 2026-03-03 to 2026-03-03 across 1 source(s). Representative sources: Amazon cloud unit's data centers in UAE, Bahrain damaged in drone strikes - Reuters | Amazon cloud unit's data centers in UAE, Bahrain damaged in drone strikes - Reuters","UNKNOWN affecting cloud can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-03-03,2026-03-03,Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxObEZGODhUazJocmh0R05fQTZQbjMxS01KYXJITXhFX2lJTGdVSEF2aDdHMTFqemVTOHlscUFNaHBkMFBSR1YzZEtETzZ1Y2EzdWVoZW11UkFvOTNGUFlkVURwcGJ4bkxBTjZMSmpPRm4yUjhna2o4dUc0MWUyWnEteE1aWk9MN0UySUV4Y0ZBUTllQXIyNTFFOUlyWU5vZkRULWFLVWtyRzlIWjV4aHduRE5uU2dwUUdJUHgtVmdtdDFlWTBMVkE?oc=5,,,UNKNOWN affecting cloud in Network Infrastructure.
179,RISK-UNKNOWN-CLOUD-49E68B26,CL-000163,UNKNOWN risk affects Physical Infrastructure,Technology,Physical Infrastructure,UNKNOWN,cloud,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting cloud in Physical Infrastructure. Evidence window: 2026-03-03 to 2026-03-03 across 1 source(s). Representative sources: Amazon cloud unit's data centers in UAE, Bahrain damaged in drone strikes - Reuters | Amazon cloud unit's data centers in UAE, Bahrain damaged in drone strikes - Reuters","UNKNOWN affecting cloud can disrupt Physical Infrastructure, causing operational delays and recovery complications.",1,2026-03-03,2026-03-03,Reuters,https://news.google.com/rss/articles/CBMixgFBVV95cUxObEZGODhUazJocmh0R05fQTZQbjMxS01KYXJITXhFX2lJTGdVSEF2aDdHMTFqemVTOHlscUFNaHBkMFBSR1YzZEtETzZ1Y2EzdWVoZW11UkFvOTNGUFlkVURwcGJ4bkxBTjZMSmpPRm4yUjhna2o4dUc0MWUyWnEteE1aWk9MN0UySUV4Y0ZBUTllQXIyNTFFOUlyWU5vZkRULWFLVWtyRzlIWjV4aHduRE5uU2dwUUdJUHgtVmdtdDFlWTBMVkE?oc=5,,,UNKNOWN affecting cloud in Physical Infrastructure.
