risk_id,cluster_id,evidence_id,published_date,publisher,title,url,source_type,search_query,relevance_score,event_type_hint,entity_keywords,event_keywords,asset_keywords
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000082,EV-2137E0F74B,2025-11-18,CoinDesk,Cloudflare Outage: Global Disruption Takes Crypto Sites Offline - CoinDesk,https://news.google.com/rss/articles/CBMisgFBVV95cUxNSFNNWGdGQlpidkpsTU9IMG5yUlZjR2p3akZrWFFVVnp4Z29FemREaVZLMGZKcjZvMVdpVUxvaHFwa2JQeExZQ2I1TjBsUS1YZ3MxZ0dFQ1ZmbHR4aVJSRkwtX1lfSGpCc1RJQUZrcm1JZV9UZlljeHdWSEhlTjhNYVNHQ0dXVk5WWHFxU1FNam45LTdjT1c0Q2pPN25LU2l0d2ZhcDRUYjI3RWFPV2tZSlJn?oc=5,news,carrier API outage,0.55,OUTAGE_APPLICATION,,"disruption,outage",
RISK-SECURITY_BREACH-UNKNOWN-00BE8D73,CL-000088,EV-21E5D36934,2025-11-28,gbhackers.com,"Gainsight Verifies Token Breach Linked to Salesforce Advisory, Issues New IOCs - gbhackers.com",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9QQlZacHozOFRjSWxaTDNCbWRPOHNrWXF3REVSd3VtbTRuMEs1V2JxY3FUNFhfeVNhVzcyaDdBUlhLdmFDYVh5dTlEZ3pJMnRQTkxITm9KQWUtdkF2Nk5XT0lkYnA?oc=5,news,SSO outage,0.2,SECURITY_BREACH,,breach,
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000093,EV-F2388459A1,2025-12-05,Data Center Dynamics,"Cloudflare reports issues with dashboard and related APIs, weeks after major outage - Data Center Dynamics",https://news.google.com/rss/articles/CBMixAFBVV95cUxNU2N2Y1RHbVk4R3lJZ1poWXJnWWxaZ3RwRmtpb3BlM2oxbDBOQ0lXXzBGTGJGSFdwNkxhRDYtM0pKLUxtdFhXTFVHd05SZXcyc1RIS19tVHVvWkZialB4M3dFUFIzNXNOLXp5ZWVXY0Q4WDN5bWhta3k4VWdwaTI1Q1ozdG9ZNlppSWJPbGVRQW5sZGJaNnJyZ3MzWHhtR2tHWFM3UG52NDBNZU4ycUFvcjdObEg2TFkydFZON0NMOFJDMFlx?oc=5,news,carrier API outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000097,EV-5ABB12E0B0,2025-12-19,InfoWorld,Snowflake software update caused 13-hour outage across 10 regions - InfoWorld,https://news.google.com/rss/articles/CBMisgFBVV95cUxPTU9wN1lEM0NVWTFGM1lNdFpfenhxNTV4MFBrZWxheGZTRjZrU0RvZ2Zvd2JJUzRoQVd4Zzk3ZDJqaU5JalpxNGJTYzdnaldkWlFkMW5CT3VSandGY04zTlNmUWE1TnFLWFBLeDY3ZktrSG51MVkya1dNckVZTlFlaW5tOU1ma2VBdGR4Uzh3R1g3NWdxeUpCVEYzM0FUZGlDbFBVUGh0TFNaVGc1ZkFuM2dB?oc=5,news,warehouse management system outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000098,EV-D4B0AF7CF2,2025-12-19,Insurance Journal,"A 10-Hour Data Center Outage Is Testing the Ambitions of KKR, GIP - Insurance Journal",https://news.google.com/rss/articles/CBMidkFVX3lxTE5uWG05ZlQ0d2h3c2NONGM5YUxHbUlNRWluV0FfUExlZHhETkU4T2J4UFUtN21fajRmYnp2UVo4bWcyRkZDY0RYdzM1eTZ0cGYwTEFmS0NXaWt4bTZzbDZvamxsd09uX2F6UnpmUERTXzJqdGV2Qmc?oc=5,news,data center outage,0.65,OUTAGE_APPLICATION,,outage,
RISK-REGULATORY_ENFORCEMENT-UNKNOWN-7B3945EE,CL-000100,EV-B8FB197483,2025-12-23,Help Net Security,Weak enforcement keeps PCI DSS compliance low - Help Net Security,https://news.google.com/rss/articles/CBMihAFBVV95cUxQWXBZNzBJaFV6M0NoRGVSUGtHWXZfT2hHU25XNTZnM1NHaUtwRkNZWUlNNG52X2twNWNQVUhaYVI5WFROZk5uWG1Bd1VGMXpKZGQ4cEt4YmduZW1DVHJqM3BGd3diQk5PdERLMC1kOGxGWTdGdGJEb29aQkMyc1YxdHpmeFE?oc=5,news,"HIPAA fine,GDPR enforcement",0.5,REGULATORY_ENFORCEMENT,,enforcement,
RISK-OUTAGE_APPLICATION-APPLICATIONS-4C1C3243,CL-000104,EV-51B174F6AD,2026-01-05,Cybernews,US hints at cyber role in Venezuela power outage during Caracas operation - Cybernews,https://news.google.com/rss/articles/CBMie0FVX3lxTE1iYWgxVlZLT084LU9fcWJFQ2VPVkFtOXg1aGJwaWZWVGg0QUVPYWhEVE5KdXhONFJwQVh4cXh3VFpYRmliUjhsVEhLanRVQzhCNEtrY21QcjRWM1A2QUxISlBCa28yX1RMQnZ0QUYyTjN3SEIydHNQekotMA?oc=5,news,"cyberattack disruption,operational outage",0.45,OUTAGE_APPLICATION,,outage,
RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000105,EV-A749802C40,2026-01-06,JD Supra,"Third-Party Data Breaches: What You Need to Know | Mitratech Holdings, Inc - JD Supra",https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,news,"third party compromise,customer data leak",0.55,SECURITY_BREACH,,,
RISK-OUTAGE_APPLICATION-APPLICATIONS-F9AF8D8A,CL-000110,EV-F6099A0F2D,2026-01-16,Engadget,How to claim Verizon's $20 credit for Wednesday's service outage - Engadget,https://news.google.com/rss/articles/CBMirAFBVV95cUxOWDVxZWxVeWFsZmd5U2FKQnVqdzA4QldfWjBEVE4zUzFqRDRwUmRwZlhaUVpzY0FOcnJiSVV6OTRLaG4xTmdBRFBNVXV6YXM3X1l0dmxYWC0xSW53bFdLR2dib0JiUkxiYTBoTHNhUTlveXhtV3JRWFRDd1dkcWpodV9QSEt6NmRVdWg3dWdva1NrX3lGeDBHMEVrUEZaZ0taU2YzX1JwT0d4UDR3?oc=5,news,carrier API outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000118,EV-9FBAF82D81,2026-01-27,Reuters,Oracle says data center outage causing issues faced by US TikTok users - Reuters,https://news.google.com/rss/articles/CBMivgFBVV95cUxOLTJvaHlDNjRaYm84UFNSN21aN0gzdzBSaUI5SHA5MllldnlTTUYyclZrdThEczRvX25FY3M3cHdiLVFwTUY4ZlhGZ3hELVYzUUxjaHVvTVU4YXl3RThTc1d6WGRUamc1Z0FVRk1OdGw2TXlSSjZHakpScDlkdWJvUzdHVk51RmthamtLLUZFRk5UQTMzQkVINE5hT2NLM0hHZTZ4M0tLMEhnUUhFd3pVTVY0TEdjcU5Kd0t0dGdn?oc=5,news,data center outage,0.65,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000121,EV-507EB83D5B,2026-01-29,Yahoo Finance,Oracle Data Center Power Outage Disrupts TikTok For Users In US Days After App's High-Stakes Joint Venture Deal - Yahoo Finance,https://news.google.com/rss/articles/CBMigwFBVV95cUxNbHRnVnluZWRHTWhaY1c5RzdWbFcxOUVBY056bGRvUXdORWl2ZG5xTkotbGxocGt1RjFSRnFfSk5ZUDdDV0ZDS0hMS0ZTaVdRNkh5aEV6X2pPdTZYQ01VU3hkZHFKMS1ackk1bm1oS3p0MVkxODZFellUZm5BX2RNbnZ5cw?oc=5,news,data center outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000137,EV-28538F3ACF,2026-03-01,Data Center Knowledge,Updated: AWS Middle East Outage After Data Centers Hit by Drone Strikes - Data Center Knowledge,https://news.google.com/rss/articles/CBMisgFBVV95cUxQUU00VUcyNzlleFc2RXo5bkFPTnl1RmJqSHozVmNjNzZsVTVJZkNQTmI4amx6QzFsenk3cDlxclQ0dEdPM2J0dXRCS0VObzdBTXNmWlZ4aWtZaU1ZX3c1YkJpMDhXaklOdGNKaFJyajB0VmRtbUJkYS1Qd2xUZExCdUstbndIb1ZuWlpkdTExbWVQdFpaUmlLdE5wa1dLRjVtWnJVRlpoUHpfMm03dGI2OUlR?oc=5,news,data center outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-4C1C3243,CL-000159,EV-898DB64F17,2026-03-11,MedTech Dive,Stryker investigating cyberattack that caused widespread outage - MedTech Dive,https://news.google.com/rss/articles/CBMipwFBVV95cUxPaDVPd2o2dHpnWjRqbC1nUHdfQ3IyaXlwbGl5SUxVTkd0NUFkTngxZzczN3pGdjI2TFNObUYtOUJDQnpISGc3UGh1UHdMUlZaWm5ScVQ5MWNNNXNPV04yblRVYXcyU01tMDFPSVcwS0pBYXlRakpTLUdZVkl1VVBBU2g0ZkZKVUM1RWt1aTczVTlYQUtwRDM5VWx4WVNtMzZSVVc3azRDWQ?oc=5,news,"cyberattack disruption,operational outage",0.65,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-APPLICATIONS-4C1C3243,CL-000160,EV-83AE99A21B,2026-03-11,Newsweek,Stryker Cyberattack: Alleged Iran-Linked Group Handala Causes Outage - Newsweek,https://news.google.com/rss/articles/CBMif0FVX3lxTE8xUk53RXJXQWFvSFp0UXk2SFFYdEZSbC14Qm8yRTl3VFlwV0JnMDRhbzZHelFmRzBaR3RQdXJjb1VvS2ExRGk3UUZ1R0hLNEk3VVJKSkZTdEFwUWdETEp3VS14NUxnYzh0OW5nM256UnpETmdUWUh6bW9XUTNxc0k?oc=5,news,"cyberattack disruption,operational outage",0.65,OUTAGE_APPLICATION,,outage,
RISK-OUTAGE_APPLICATION-CLOUD-8E87EE85,CL-000177,EV-90FCAD9E48,2026-03-26,FreightWaves,Warehouses face $100K-hour downtime risk as cloud outages mount - FreightWaves,https://news.google.com/rss/articles/CBMijAFBVV95cUxQYllDdkswNkdCcjhhcmo3RmhfUFl3NU9DQm80X3F4V2NEb3VUUEZQTjBPN21XcW9hNTBhT21YWG1PdGw1Mlg5NHVTVXpKU3VyWnkySUVOWG9IaDFObFotZjFySEdfSkpablhHb2dRZ19lb1hGT1U2anRnR2xDVGRna0pMUlR6dE9qTGE0ZA?oc=5,news,warehouse management system outage,0.45,OUTAGE_APPLICATION,,downtime,cloud
RISK-OUTAGE_APPLICATION-APPLICATIONS-7FC4D717,CL-000182,EV-EAAACDB685,2026-04-03,TechTarget,Why maximum tolerable downtime is a key business metric - TechTarget,https://news.google.com/rss/articles/CBMingFBVV95cUxNU0lJNjdwaEJJbndtYlFOVkJNaFV1YlFNZUpoSVhIajRNcVhYTkVpSmxXaTBkMW5BUm9hLXlyZEU1S0UxS1pHSXJFSTJJOHREZU5uQnByMnd2VWx2bURvbUw1WHE5X0lvckY5SDJPeTAzMWtZdzRLckRuQWptYkNhRldnZzdKelZNRWdueklLWkpMZGpKMEhuYk42V2RrZw?oc=5,news,warehouse management system outage,0.3,OUTAGE_APPLICATION,,downtime,
RISK-SECURITY_BREACH-UNKNOWN-00BE8D73,CL-000203,EV-7434A4E96A,2026-04-27,The Economic Times,Is Outlook down due to a security breach? Microsoft Outlook outage leaves users locked out as Microsoft in - The Economic Times,https://news.google.com/rss/articles/CBMivgJBVV95cUxQVURCWURsRkZkbTU2cDAteUpnVmR0bDRMM3RFVlpIc2I1VThta3BHR3J4UllENm9BODFZQ0tUSlJoN0oxTHVEU09XNTBwVUQ1a3g0bDg3SGF2UHpzeUlpMkVPaTRlcFBGZElndGJoX1NrN2RJc0Y0ejFOdVZINmtZOUh0ZXB2RDhuQVNtU0ROU2gwUWlWLXd1VVNnTDRYOFFHY2NENVdJSEZIVzRaNnZCNnd0dGgwZHJIb2tjc3gxQXpnQjd3WlF6Zng4clhoVUFUNE85eXo1aTZiSlpwOVItUDlRMFhYd3NzWkRFUVFZQ185UzhaWmhVcU4zS3pNTEpHdi1xTDRRQ19iQml2U2xIWjJwWGRZcGF6VDRRaGJPSkVoaGFyakN4LXB6bkNHOFAtamk3Q0R3eG9uQ0FoUWfSAb4CQVVfeXFMUFVEQllEbEZGZG01NnAwLXlKZ1ZkdGw0TDN0RVZaSHNiNVU4bWtwR0dyeFJZRDZvQTgxWUNLVEpSaDdKMUx1RFNPVzUwcFVENWt4NGw4N0hhdlB6c3lJaTJFT2k0ZXBQRmRJZ3RiaF9TazdkSXNGNHoxTnVWSDZrWTlIdGVwdkQ4bkFTbVNETlNoMFFpVi13dVVTZ0w0WDhRR2NjRDVXSUhGSFc0WjZ2QjZ3dHRoMGRySG9rY3N4MUF6Z0I3d1pRemZ4OHJYaFVBVDRPOXl6NWk2YkpacDlSLVA5UTBYWHdzc1pERVFRWUNfOVM4WlpoVXFOM0t6TUxKR3YtcUw0UUNfYkJpdlNsSFoycFhkWXBhelQ0UWhiT0pFaGhhcmpDeC1wem5DRzhQLWppN0NEd3hvbkNBaFFn?oc=5,news,"authentication failure,login disruption",0.55,SECURITY_BREACH,,"breach,outage",
RISK-OUTAGE_APPLICATION-APPLICATIONS-B2FE743F,CL-000209,EV-9E32250D14,2026-04-27,MSN,NIRS data center chief relieved of duty over massive outage after fire - MSN,https://news.google.com/rss/articles/CBMi9gJBVV95cUxORVpra3M1T05lOXhHTWcybmhSZU9ISUdKWmFKXzZIRGRTNHotd3dxQTI4RXpkWHd5NS1iSGVLQUkzRTNjQkUtSktDbXVQdGRJaXJRZmhENV92ZTVnMmxrUFBzX1k0RHhlZG9Ca1JWVzhVZ1RzMmUtQlotN3FmMFFXXzdRMndTNHR4LTYwMzh6Q0xzUGJEYThSTlljQnNZcS16cHY5eFZkUGkxZVl5cURUamRMdEFhMkpEMGJBcE9yWjVMWmxSSjFlbDdoN0hWdlhEUHpxZ1ZyN2M0bE1XQm8wNy1VOFhZdG5UZ2FYQjVMeGNTQXJuZDBWWXkyTU5XUmtxVWNFM0xuaVo3Wnc4cWRWakdhbk1fZDNXYmU2d0xONzJ4SGx0VXB2TnBvTE5zbzBkVnZyeUpBbTdYZW1Jb1FTSzVZM0x1R0d4Q1c5QTJDRkZEcnRGTnhnTTVubmdDendSREsxOGx5SFhGaFFTbU9jNGV2NlliQQ?oc=5,news,data center outage,0.55,OUTAGE_APPLICATION,,outage,
RISK-UNKNOWN-SYSTEMS-C2037A8F,CL-000087,EV-73DCC16AFE,2025-11-26,Network World,Microsoft loses two senior AI infrastructure leaders as data center pressures mount - Network World,https://news.google.com/rss/articles/CBMizgFBVV95cUxNZjVrUTQ4dkwtaXJmZHJ4LTU2VldMdEtBd3VHclBGVHVIMUl4VEp6dGZhYkNTOV9HbUdXMGVXc1BndFZiRlNTOXp3S0xPTVJwZlFmbnp3Z1FtcjZ3MFFrLXUwa0cxWjd3aGRkUHdtRkZzZ294RXdhLXltWk9SaUkxZnVSWHMxYU9RUHFhNGp6T00yZDZNOW0ydTN0V2hxWnNfelV2MHEyRE9MQm5mYTdGYjlfZV9fUmtfRGlRMEpIUk9JRUZ0M2ZWSEVkbnlFZw?oc=5,news,data center connectivity loss,0.7,UNKNOWN,,,"infrastructure,network"
RISK-UNKNOWN-SYSTEMS-C2DF56FE,CL-000107,EV-7D86AEA7E0,2026-01-08,SC Media,Critical infrastructure facing cyber surge in OT and supply chains in 2026 - SC Media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNbm9SY08tc0ZHaWJDYXdleXY5QTMySjZZOEwySDdMZks2RU9hUVVjckdkM0ZJSDNlSnhHbEFZWDh5SzduRm9EazR1TzhFMERxNDBjZU1tSFJya3p2bWJoUVJfS2I2cDNkTGxsZTk0QVFjdUE0V2tZd0E2cURNMU9hb3cxcFRRS0tGdm8zYzh6TUprRGt3elJIZ0JsR1Rnb09XVXZlT2pCdzUxQQ?oc=5,news,"ransomware attack, logistics ransomware, ransomware supply chain, manufacturing ransomware",0.7,UNKNOWN,,,infrastructure
RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000123,EV-039A97BA88,2026-02-02,Fierce Network,Opinion: SpaceX’s satellite data center plan is unhinged - Fierce Network,https://news.google.com/rss/articles/CBMikgFBVV95cUxQeHRyYktJVVN3bXRfU3BOdlNHWlRBdlpsUHhTWTJCdmxCR20tbFhIMldfRWExSFZ4N2JLNE9VSDdfWUVqQ1VtVlB6R2gxdEVObGFjZUtyRGhCTFBBcDRTOFRhcUg3ZHMwSkF1TkNpckN0eG1peFVHRWwtMzN5OExWQmlOcmZaWmJEYW41c2Zib3RhUQ?oc=5,news,data center connectivity loss,0.7,UNKNOWN,,,network
RISK-INTEGRATION_FAILURE-API-00793A66,CL-000124,EV-5BDA5CA77A,2026-02-03,Let's Data Science,Anthropic Fixes Claude Code API Outage - Let's Data Science,https://news.google.com/rss/articles/CBMihwFBVV95cUxNMEpFbi1tc2RENFdsQlBqREY2YmI0VEtmVG92WE5zMjF0QTl0VzJtNnZpbnJwY21WQUpraXgtTFVyU2Y5Yy0zOWpYZWNQMk5GLXR2SkNGZkVTREpNNzVudmM5eG9SemFERGhRTXFnZU93Z0hrQWdZaTIzd3VTSWpTY20wbWlxTzA?oc=5,news,carrier API outage,0.7,INTEGRATION_FAILURE,,outage,api
RISK-UNKNOWN-SYSTEMS-9E99C579,CL-000146,EV-E27D8729FD,2026-03-03,Heavy Duty Trucking,Carrier Logistics Enhances Mapping and Dispatch System - Heavy Duty Trucking,https://news.google.com/rss/articles/CBMilwFBVV95cUxOOHVBazVVTDl5akFNTU9oMnJseE9Ua0xESjBfLXg1NUZDT2ZyeHNHRVdzU2dOdFdGQ21xRVhsUFFzRWNkTVZ2RUkwV2hkc1RMcWRzWDBBN2ZsZFFPZm8wUWRzTVVpTDlnOU16S05FU3EtSnlaWEdPUE1MTEZIZnQ0Z0I0ZUdiUk44YzBqT2ktRVBDcWN0cWpZ?oc=5,news,"logistics routing failure,shipment delay system",0.7,UNKNOWN,,,system
RISK-INTEGRATION_FAILURE-API-00793A66,CL-000171,EV-AE08E1CF2C,2026-03-18,The Economic Times,"Claude down, when will AI chatbot be back up, and how to fix API error 500 message? Claude outage affected - The Economic Times",https://news.google.com/rss/articles/CBMi6gJBVV95cUxPVmticWJQWVFkZ2Rqb1hUTTdwczJidGlpNEVOWU9ZUmRrNGprWVdhZUZFcTViTVd5YXdWOVVmdmk3QW9sZzVmNXVTVU4tQUFpOTVVNENQWEJydU1kWEZDMEZ6dXpmQWYxVlJlNXlvVVZLS0F1bHhKdWt2T29HVHhwVGxZeVpMcUFYdjB3MzRRMmgwNHcyQy1ENDcwQXJpMElkN2F0Y1I1RV9PTzY5VzB3UzNJRXhKRTltd1R3WHlqZ2pOZF9CYTFVZHhUalFsS1YxR3I3SXI5MkFXT0NDRTR6T2JiY0dyb1ZLdnhibHYzckIzLUNJZ3VCVkdWcXVsWmxGRzg3QmJlUjZOaU1xTXFSbXR4S3h4V2pPTGtxVGhud2Q0QW1lWG50YXRzc19EVl9GSnhHcDloUWh1T2dsLU1aQ2k3NVJNUnBCYlZ1a0FnblZaUVMzVGM0QnIxYlBnR2tlR1pENVN3RXVMd9IB7wJBVV95cUxNNTlzRkVoMnRKaFJ5X01vZ0NMcmw5NUNYMklzTEozZHM1QldBX0xqWmZMWTJYcnd0MEhYQ1FKVTRVWEktdTNSUmxBMnRhLXlMR2lCa3k5dnVQclhZVGloSHZYT2FxZ3VHWXRmaDNINjdvNHFIMTR4UTExSmowZzlidVFtbFVBTjFWaHYxai0tRmJGNkJOYUNCcGNqaEpYV3BWYkhFN0tKbTBQM1AxMXBaQnM2REtlZ25LZDA4MzRDenZDYkhyQXBOekktdDF3bnNKdDl3OC1RNzF2MHpfTXh5d0FwNllIQ1pXMGpzRUxCX0RlRXV0dDE3MjNwZmpSNzRFeXRJOTNWMFdTcFo1bU5YSGZLd3oxS1BjTjhnb2czcnptblJES2VxMDNtMWtvOFRxSHJkQUNrZ0FBREduTlk3Vk04QlQ3RzNxdGwzZ0puYXpVVWRaU3Z2ZnFPLVc3cFdMVHRucFVXbWxHaFYtR2M4?oc=5,news,carrier API outage,0.7,INTEGRATION_FAILURE,,outage,api
RISK-UNKNOWN-CLOUD-7BEDDA91,CL-000187,EV-A99CBB96FE,2026-04-14,IndexBox,ORCA Hybrid Warehouse System | Cloud & Local Operation | Synergy Logistics - News and Statistics - IndexBox,https://news.google.com/rss/articles/CBMipwFBVV95cUxNMjg3WVI1Y19mNnU0WERyallOY0tmNGF4UTFQcnY5a0I1SS0xVnpzbGJ3X0pvaXlQbFBHXzBHXzduU3Rkdy1uMGU2WEw1NjNLSDJoS2cxejl4UFJlUDl6NUZGZlJtLTdXNGpESXFiYlZpUnp6SXhLWURZaG90Z3VPUDl0OHIxcVpxcHBRZ3lmTUVNYjFFdkkycGJNcDJaU3RIcWxCZ1ZjVQ?oc=5,news,warehouse management system outage,0.7,UNKNOWN,,,"cloud,system"
RISK-INTEGRATION_FAILURE-API-00793A66,CL-000188,EV-D31B824F6F,2026-04-15,Hindustan Times,"Claude, Yahoo down? How to solve API 500 error amid massive outage; company responds | Hindustan Times - Hindustan Times",https://news.google.com/rss/articles/CBMihgJBVV95cUxPYzNfS1hXNkQ2elJ6dFQ1V3BxMENBR0xsTVc4dWxaVmFKQzA0OHNPWHRvbTM1SUNvaXRwaU1sekgyMEltSFpmY2RtSTJFRXlRUU41dUZ4dWRNV016N19PcGM5ZG5FNlpqMF9WYWw1RHdkVDNEc1gycWtpOEF2TlltY2MtMjVxZXdHT0htOVp5Vy1XcW9uTVEyZDlmTVAtLWY3cmlmemxGd2V3cm9jN0VSTmZvRzJxN0hyVHZmcFFEVVBxbXlPTjdYSnUtaDQtaW0zWmMzbUlEXzlIZ1lPOVV0RmNHNjkwMV9YcV9ZTDRibXYwdHFhVnowV2VVNWVSazdhOXY3OGNR0gGLAkFVX3lxTE1IWl96aTZBLWZIU1F0bFYybHhYOEE2M1JTTmhaZDh0RmVoUUhIQ2dWNEdBVmktYlY4RHRqdGZxZFdfMlVNZ3FrcGlyUTAyRmpMTU8wSGJVUDEwR2RyWTBxTWY1TzNyWlM3UG43d1lnM2xYOVJnT09sZTJid2l0blROZE55Ul9FLVFjZVk3ZHFwdmh6TE9mSVFHT3lVcjZRVnc3OGRuS1kydzBNLUh6ZHd1eW01M1Q1Z0pZTndPUGx0SlI4VGZIelNZUHVqMGRaVzFMNGxJYktTajU1aXlnUTlzZTM5NzBwd0ZiNl9oTTBPUTluel9aU282elJKaGFnbWhPTU9iMHlyVjdjbw?oc=5,news,carrier API outage,0.7,INTEGRATION_FAILURE,,outage,api
RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000001,EV-988DE10CAF,2017-03-25,Investopedia,"What Is ""Too Big to Fail?"" Definition, History & Key Financial Reforms - Investopedia",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE90U2FiX0NlQ2MxUWt3LWFDZ3Q5MzIxSnljeDdoSmJBd1RtZEdnX044amk5RDFCQlE0T2Q1QnR3VmdwdHdFVjVvS0pLbWxuR2lWRGhNQzhNRlp5cUNEQ1J2aE85TWEyQVk?oc=5,news,"order processing,financial system,batch job failure",0.2,UNKNOWN,,,
RISK-UNKNOWN-ERP-D930965F,CL-000002,EV-03573FD089,2017-03-26,Investopedia,"Enterprise Resource Planning (ERP): Meaning, Components, and Examples - Investopedia",https://news.google.com/rss/articles/CBMiV0FVX3lxTE1MVGxaeFRmZUtyQUg0UURhZmlybDdScFZCc2ExOUhsalJ1ejVDVFR3ZFVrdTlkLWlPSXpid3VWV2VFdFg0RkJVMEF6b2ZHcWx3LVpzWmVocw?oc=5,news,"order processing,financial system,batch job failure",0.4,UNKNOWN,,,erp
RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000003,EV-973951BEEA,2017-03-26,Investopedia,Understanding Straight-Through Processing (STP): Automation in Finance - Investopedia,https://news.google.com/rss/articles/CBMidEFVX3lxTE4xbWR0Y2VqNzlzQWtJTUh0eXRDNWVpQVZGOFVsZnRXd3pzdm1PeVlmdURsOHVoTWl4QlZBQlIwTmUxem83MzVpTDMtekhwTGgySjdqaVNOaUFjcVhRemJiVUFLOUN4TV9yZVdsT3dQOFNtdy1w?oc=5,news,"order processing,financial system,batch job failure",0.2,UNKNOWN,,,
RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000004,EV-5D05C06EC2,2022-01-31,CrowdStrike,How CrowdStrike Protects Against Data-Wiping Malware - CrowdStrike,https://news.google.com/rss/articles/CBMilwFBVV95cUxPZ3ZNM0VfZ2t4RDEwNXNnOHFINUpJeWEwaHZjRHhzcjZHYm5tdlFYbHJfX3BDUlFnWjNlNjNzcFBRMXRsWDRvRzhlZnQzaGEwZ0FpTTZXN0xiMXllTkh5QlJHSW1TR1hnTDlJeWpWcHZuN0hBaTdLUTFZRXVwS0RSSEE4WXA3STM4LWVRSy1ibExlWENIM0tV?oc=5,news,"wiper malware,destructive malware,disk wipe,data wiping",0.45,DESTRUCTIVE_CYBER_ATTACK,,,
RISK-UNKNOWN-SYSTEMS-7536EA1B,CL-000005,EV-88E2B03B9C,2022-03-31,Restaurant Business,Chipotle tests a high-tech inventory tracking system - Restaurant Business,https://news.google.com/rss/articles/CBMinwFBVV95cUxQYUlVdWRjbF9sNjkwODJOa3pyZ2d2YlJHRS1LNDl3NWZvN3RTdDZhcHUyZUxoTWRZMkxaWnhQS19OSmZmTUhiM3FZelRxUlUwUmlqOEJiSWVza245aFByVUNMNmRXSExGY0RPaGdoS1NtYlF5TnBRbTlvWnhWZVZQVGxIcENCNGNud2pfWEJsZUdwT0NDWldtaTFBLS1XNmc?oc=5,news,"distribution center,RF scanning,inventory system",0.6,UNKNOWN,,,system
RISK-UNKNOWN-UNKNOWN-272AAEE2,CL-000006,EV-974C2A6CFB,2023-01-03,Design World,Drones take the night shift for improved inventory tracking - Design World,https://news.google.com/rss/articles/CBMimgFBVV95cUxOeGV5Wi01anBXSlZlZE9EWVA2T01DZzNEbGdHTk5PeUJ1OHZuS2lXNDJqbkZWYjREamtUT21OQ3ctZm4tczgyWVhxQ2tEX0k1R1piaGY0RXd0YU90ZjhMSFhGaGJwTFVxOVV5TjhpU2hHZWVsOXNCeHVlT25LS1RSczVJQWx3OTVBaFdQQjQwMHg5ckNzYWpGZTJn?oc=5,news,"distribution center,RF scanning,inventory system",0.2,UNKNOWN,,,
RISK-UNKNOWN-SYSTEMS-7536EA1B,CL-000008,EV-7B463F2F4A,2023-07-17,Solutions Review,20 of the Best Warehouse Management System Solutions to Consider - Solutions Review,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdEU2SXFlSkJVT0lPbEcxNk1CUHl5akpYTk10dWlYQ20tQThyMWgxbHJpakZieUNMOEpHbEV6amxzcC1kRGZaX3p1Z3IwekNVc1pMR3hyNW11MlRmbWhQM1dpUDJlRkVxbkhsanR0dl9DTGIxQ0FVOExPVnIyUGNReGR6aHRoNHhXT09lNnZ0bTFUcmRWUXhmUWVaSW1NMDloQTBsSVF0MEtydHhDZjdXeEFR?oc=5,news,"distribution center,RF scanning,inventory system",0.6,UNKNOWN,,,system
